language,cast_num,cast_0,crew_num,director,genre_0,company_0,country,cast_bucket
en,36,Michael Shannon,46,Jeff Nichols,Adventure,Warner Bros.,US,1
en,23,Woody Allen,23,Woody Allen,Comedy,DreamWorks SKG,GB,0
en,34,Jeremy Irvine,17,Jonathan Teplitzky,Drama,Archer Street Productions,AU,1
de,84,Ursina Lardi,16,Michael Haneke,Crime,Les Films du Losange,AT,3
en,4,Emily Roya O'Brien,3,Zack Ward,Horror,,,0
en,15,Charlie Sheen,13,Mike Marvin,Romance,New Century Entertainment Corporation,US,0
en,18,Val Kilmer,20,D.J. Caruso,Drama,Castle Rock Entertainment,US,0
en,7,Dane DeHaan,8,Nimród Antal,Music,Exclusive Media Group,US,0
en,23,Billy Bob Thornton,5,Gregor Jordan,Drama,Senator Entertainment Co,DE,0
en,23,Edgar Ramírez,17,Olivier Assayas,Crime,Egoli Tossell Film AG,FR,0
en,6,Josh Hartnett,3,Tran Anh Hung,Thriller,Central-Europa Film,FR,0
en,15,Tom Berenger,18,Lance Hool,Western,Filmax,US,0
en,39,Lori Cardille,8,George A. Romero,Horror,Dead Films,US,1
en,12,John Travolta,54,Chuck Russell,Action,Patriot Pictures,US,0
fr,15,Daniel Craig,9,Christian Volckman,Action,Onyx Films,FR,0
en,17,Arnold Schwarzenegger,8,Richard Fleischer,Adventure,Famous Films (II),NL,0
en,18,Sigourney Weaver,8,Rodrigo Cortés,Thriller,First Generation Films,ES,0
en,53,Jonah Hill,16,Greg Mottola,Comedy,Columbia Pictures,US,2
en,14,Tyler Perry,3,Tyler Perry,Comedy,Lions Gate Films,US,0
en,8,Jason Momoa,3,David Hayter,Horror,Copperheart Entertainment,CA,0
en,13,Briana Evigan,38,Jon M. Chu,Music,Summit Entertainment,US,0
en,15,Anne Hathaway,13,Cory Edwards,Animation,The Weinstein Company,US,0
en,28,Don Cheadle,41,Terry George,Drama,Lions Gate Films,CA,1
en,11,Timothy Olyphant,17,Xavier Gens,Action,Twentieth Century Fox Film Corporation,FR,0
en,9,Forest Whitaker,14,Kasi Lemmons,Drama,Fox Searchlight Pictures,US,0
en,25,Bruce Willis,49,Brian A Miller,Thriller,Grindstone Entertainment Group,US,1
en,9,Matt Dillon,3,Matt Dillon,Thriller,,US,0
en,13,Nicole Kidman,67,Alejandro Amenábar,Horror,Cruise/Wagner Productions,ES,0
en,26,Sigourney Weaver,37,James Cameron,Horror,Twentieth Century Fox Film Corporation,GB,1
en,10,Audrey Hepburn,9,George Cukor,Drama,Warner Bros.,US,0
en,11,Jennifer Love Hewitt,76,Jim Gillespie,Horror,Columbia Pictures Corporation,US,0
en,74,Jake Johnson,71,Luke Greenfield,Comedy,Twentieth Century Fox Film Corporation,US,2
en,18,Paul Giamatti,28,Alexander Payne,Comedy,Fox Searchlight Pictures,US,0
en,26,Erik Stolhanske,23,Jay Chandrasekhar,Comedy,Broken Lizard Industries,US,1
en,25,Donald Pleasence,17,John Carpenter,Horror,Compass International Pictures,US,1
en,12,Molly Shannon,12,John Robert Hoffman,Comedy,Jim Henson Pictures,US,0
en,12,Terrence Howard,6,Malcolm D. Lee,Comedy,Universal,US,0
en,30,Ryan Reynolds,19,Joe Carnahan,Action,Universal Pictures,FR,1
en,10,Tobin Bell,15,Kevin Greutert,Horror,Lionsgate,CA,0
en,12,Josh Hartnett,12,Michael Lehmann,Comedy,Miramax Films,US,0
en,15,Will Ferrell,8,John Fortenberry,Comedy,Paramount Pictures,US,0
en,21,Alex Pettyfer,7,Daniel Barnz,Drama,CBS Films,US,0
en,15,Aaron Stanford,15,Alexandre Aja,Horror,Fox Searchlight Pictures,FR,0
en,89,David Spade,34,Sam Weisman,Comedy,Paramount Pictures,US,3
en,55,Kevin Costner,10,Niki Caro,Drama,Walt Disney Pictures,US,2
en,18,Shad Moss,2,Erik White,Comedy,Cube Vision,US,0
en,14,T.I.,3,Christian Robinson,Drama,Warner Bros.,US,0
en,125,Anna Kendrick,29,Jason Moore,Comedy,Brownstone Productions,US,3
en,9,Freddie Prinze Jr.,2,Mike Tollin,Drama,Tollin/Robbins Productions,US,0
en,9,Bill Paxton,31,Sam Raimi,Drama,Paramount Pictures,US,0
en,15,Laura Regan,86,Robert Harmon,Horror,Dimension Films,US,0
en,9,Larry the Cable Guy,3,Trent Cooper,Comedy,Parallel Pictures,US,0
en,41,Kevin Clash,12,Gary Halvorson,Family,Columbia Pictures,US,1
en,21,Richard Gere,77,Antoine Fuqua,Crime,Nu Image Films,US,0
en,17,Charlton Heston,13,Nicholas Ray,Action,Allied Artists Pictures,US,0
en,14,Jane Levy,51,Fede Alvarez,Horror,TriStar Pictures,US,0
en,15,Nia Vardalos,2,Donald Petrie,Comedy,Fox Searchlight Pictures,GR,0
en,48,Hugh Grant,40,Paul Weitz,Comedy,Universal Pictures,US,1
en,18,Christopher Reeve,18,Sidney J. Furie,Action,Cannon Films,GB,0
en,8,Rutina Wesley,11,Ian Iqbal Rashid,Drama,MTV Films,CA,0
en,15,Paul Walker,14,Wayne Kramer,Action,International Production Company,DE,0
en,8,Jim Caviezel,17,Rowdy Herrington,Drama,Dean River Productions,US,0
en,15,Madonna,3,Jim Goddard,Adventure,HandMade Films,GB,0
en,35,Edward Norton,41,Neil Burger,Fantasy,Michael London Productions,CZ,1
en,9,Tippi Hedren,16,Noel Marshall,Adventure,American Filmworks,US,0
en,28,Cate Blanchett,23,Joel Schumacher,Drama,Jerry Bruckheimer Films,IE,1
en,9,Benicio del Toro,33,Andrea Di Stefano,Thriller,Nexus Factory,BE,0
en,62,Dwayne Johnson,36,Richard Kelly,Action,Universal Pictures,DE,2
fr,15,Vincent Lindon,8,Guillaume Ivernel,Animation,Futurikon,FR,0
en,18,Jan-Michael Vincent,21,Jack Smight,Action,Twentieth Century Fox Film Corporation,US,0
en,11,Ashley Greene,10,Todd Lincoln ,Horror,StudioCanal,US,0
en,9,Anna Chlumsky,13,Howard Zieff,Comedy,Columbia Pictures,US,0
en,15,Nicole Kidman,31,Steven Shainberg,Drama,River Road Entertainment,US,0
en,95,Charlie Sheen,17,Oliver Stone,Crime,Twentieth Century Fox Film Corporation,US,3
en,17,Kate Winslet,8,Ang Lee,Drama,Columbia Pictures Corporation,GB,0
en,18,Anne Hathaway,15,Julian Jarrold,Drama,Ecosse Films,GB,0
en,22,Amanda Bynes,16,Joe Nussbaum,Comedy,Morgan Creek Productions,US,0
en,9,Jennifer Connelly,38,Vadim Perelman,Drama,DreamWorks SKG,US,0
en,15,Robin Williams,11,Peter Weir,Drama,Touchstone Pictures,US,0
en,80,Jim Carrey,85,Bobby Farrelly,Comedy,New Line Cinema,US,3
en,16,Meg Ryan,18,Rob Reiner,Comedy,Castle Rock Entertainment,US,0
en,17,Paul Newman,12,Sidney Lumet,Drama,Twentieth Century Fox Film Corporation,US,0
en,17,Breckin Meyer,20,Todd Phillips,Comedy,DreamWorks SKG,US,0
en,14,James Van Der Beek,3,Brian Robbins,Comedy,Paramount Pictures,US,0
en,69,Jean Dujardin,135,Michel Hazanavicius,Drama,France 3 Cinéma,BE,2
en,13,Odette Annable,17,David S. Goyer,Horror,Rogue Pictures,US,0
en,15,Bruce Willis,18,Wes Anderson,Comedy,Scott Rudin Productions,US,0
en,12,Jordana Brewster,32,Jonathan Liebesman,Horror,New Line Cinema,US,0
en,17,Adam Greaves-Neal,6,Cyrus Nowrasteh,Drama,Focus Features,US,0
en,16,Dana Carvey,3,Perry Andelin Blake,Comedy,Columbia Pictures,US,0
es,31,Ivana Baquero,44,Guillermo del Toro,Fantasy,Estudios Picasso,ES,1
en,9,Michael Clarke Duncan,10,John Whitesell,Action,Village Roadshow Pictures,AU,0
en,11,Tyrese Gibson,7,John Singleton,Crime,Columbia Pictures,US,0
en,15,Minka Kelly,20,Christian E. Christiansen,Thriller,Vertigo Entertainment,US,0
en,18,David Spade,7,Dennie Gordon,Mystery,Columbia Pictures,US,0
en,13,Jean-Claude Van Damme,12,Sheldon Lettich,Thriller,Stone Group Pictures,US,0
en,45,Simon Pegg,25,Edgar Wright,Crime,Universal Pictures,GB,1
en,11,Cloris Leachman,1,Diane English,Comedy,New Line Cinema,US,0
en,23,Scarlett Johansson,8,Woody Allen,Drama,The Weinstein Company,US,0
sv,17,Joakim Nätterqvist,57,Peter Flinth,Action,Danmarks Radio (DR),SE,0
en,73,Freddie Prinze Jr.,32,Robert Iscove,Comedy,Punch 21 Productions,US,2
en,35,Alison Lohman,16,Peter Kosminsky,Drama,Pandora Filmproduktion,DE,1
en,20,Megan Fox,15,Karyn Kusama,Comedy,Dune Entertainment,US,0
en,17,Danny DeVito,2,Nick Gomez,Comedy,Code Entertainment,US,0
en,23,Woody Allen,9,Woody Allen,Comedy,Orion Pictures,US,0
en,17,Robert Pattinson,14,Allen Coulter,Drama,Summit Entertainment,US,0
en,14,Mandy Moore,16,Clare Kilner,Drama,Golden Mean,US,0
en,11,Dan Aykroyd,12,Richard Benjamin,Comedy,Weintraub Entertainment Group,US,0
en,61,Tom Hanks,36,Jonathan Demme,Drama,TriStar Pictures,US,2
en,31,Craig Bierko,22,Josef Rusnak,Thriller,Columbia Pictures,US,1
en,6,Ja Rule,4,Lance Rivera,Comedy,Cookout Productions,US,0
en,22,Sean Connery,22,Ronald Neame,Action,Palladium Productions,US,0
en,6,Gwyneth Paltrow,4,Bruce Paltrow,Comedy,Hollywood Pictures,US,0
en,23,Woody Allen,7,Woody Allen,Comedy,DreamWorks SKG,US,0
en,24,Giuseppe Andrews,9,Adam Rifkin,Comedy,New Line Cinema,US,0
en,16,Christopher Lambert,22,Russell Mulcahy,Adventure,Davis-Panzer Productions,GB,0
en,10,Halle Berry,37,Susanne Bier,Drama,DreamWorks SKG,US,0
en,30,Shaquille O'Neal,10,Kenneth Johnson,Science Fiction,Quincy Jones-David Salzman Entertainment,US,1
en,9,Marion Cotillard,16,James Gray,Drama,Kingsgate Films,US,0
en,20,Ralph Fiennes,47,James Ivory,Drama,Sony Pictures Classics,CN,0
en,15,James McAvoy,20,Danny Boyle,Thriller,Cloud Eight Films,GB,0
en,33,Tom Arnold,13,Jessy Terrero,Romance,Metro-Goldwyn-Mayer (MGM),US,1
fr,15,Kad Merad,21,Dany Boon,Comedy,Centre National de la Cinématographie,FR,0
en,5,Viggo Mortensen,1,Vicente Amorim,Drama,,DE,0
en,8,Nathaniel Brown,20,Gaspar Noé,Fantasy,BIM Distribuzione,CA,0
en,20,Alicia Silverstone,4,Amy Heckerling,Comedy,Lucky Monkey Pictures,US,0
en,18,Richard Gere,52,Lasse Hallström,Drama,Grand Army Entertainment,GB,0
en,18,Orlando Bloom,36,Jérôme Salle,Crime,Eskwad,ZA,0
en,22,Hilary Swank,63,Tommy Lee Jones,Western,The Javelina Film Company,FR,0
en,16,"Miguel A. Núñez, Jr.",2,Jesse Vaughan,Comedy,Warner Bros.,US,0
en,13,Simon Abkarian,2,Atom Egoyan,War,Alliance Atlantis Communications,CA,0
en,13,Jim Caviezel,1,William Bindley,Action,,US,0
en,5,Ray Liotta,35,Wayne Beach,Mystery,Sidney Kimmel Entertainment,US,0
fr,29,Jean Reno,11,Gérard Krawczyk,Drama,Canal Plus,JP,1
en,14,Nathan Fillion,10,James Gunn,Comedy,Universal Pictures,CA,0
en,18,Eddie Murphy,17,Martin Brest,Action,Paramount Pictures,US,0
en,31,Macaulay Culkin,44,Chris Columbus,Comedy,Twentieth Century Fox Film Corporation,US,1
es,8,Tom Selleck,10,Leonard Nimoy,Family,Touchstone Pictures,US,0
en,45,Dustin Hoffman,33,Sydney Pollack,Comedy,Columbia Pictures Corporation,US,1
en,15,Tom Cruise,38,Tony Scott,Action,Paramount Pictures,US,0
zh,12,Chow Yun-fat,13,Ang Lee,Adventure,Sony Pictures Classics,CN,0
en,40,Kevin Spacey,109,Sam Mendes,Drama,DreamWorks SKG,US,1
en,40,Colin Firth,93,Tom Hooper,Drama,The Weinstein Company,GB,1
en,52,Arnold Schwarzenegger,18,Ivan Reitman,Comedy,Universal Pictures,US,2
en,5,William Hurt,3,Udayan Prasad,Drama,area japan,US,0
en,21,Whoopi Goldberg,18,Steven Spielberg,Drama,Amblin Entertainment,US,0
ko,13,Park Joong-hoon,13,Yoon Je-kyoon,Action,Polygon Entertainment,KR,0
en,68,Benedict Cumberbatch,43,Morten Tyldum,History,Black Bear Pictures,GB,2
en,8,Goldie Hawn,11,Howard Zieff,Comedy,Warner Bros.,US,0
en,21,Sissy Spacek,17,Michael Apted,Drama,Universal Pictures,US,0
en,38,Zachary Gordon,79,Thor Freudenthal,Comedy,Dune Entertainment,GB,1
en,7,Jessica Chastain,14,Andy Muschietti,Horror,Universal Pictures,ES,0
en,24,Chevy Chase,6,Harold Ramis,Comedy,Warner Bros.,US,0
en,9,Johnny Knoxville,16,Jeff Tremaine,Comedy,Paramount Pictures,US,0
en,29,Helen Mirren,38,Stephen Frears,Drama,BIM Distribuzione,FR,1
en,28,Geena Davis,30,Tim Burton,Fantasy,"Geffen Company, The",US,1
en,9,Tyler Perry,2,Tyler Perry,Comedy,Lions Gate Films,US,0
en,10,Winona Ryder,32,Gillian Armstrong,Drama,Columbia Pictures,US,0
en,26,Daniel Radcliffe,28,James Watkins,Drama,Hammer Film Productions,CA,1
en,20,Camilla Belle,20,Simon West,Horror,Davis Entertainment,US,0
en,19,Frankie Muniz,7,Shawn Levy,Comedy,Universal Pictures,US,0
en,50,Robert De Niro,47,Michael Cimino,Drama,Universal Pictures,GB,2
en,16,Dustin Hoffman,29,Barry Levinson,Comedy,New Line Cinema,US,0
en,24,Hilary Duff,8,Jim Fall,Family,Walt Disney Pictures,US,0
en,22,Dwayne Johnson,25,Ric Roman Waugh,Thriller,Front Street Productions,US,0
en,21,Adam Scott,62,Michael Dougherty,Horror,Universal Pictures,US,0
en,33,Jordana Brewster,64,Robert Rodriguez,Horror,Dimension Films,US,1
en,11,Angela Bassett,3,Brian Gibson,Drama,Touchstone Pictures,US,0
en,21,Sylvester Stallone,20,James Mangold,Action,Miramax Films,US,0
en,96,Chyler Leigh,29,Joel Gallen,Comedy,Original Film,US,3
en,28,Jake Gyllenhaal,65,David Ayer,Crime,Emmett/Furla Films,US,1
en,17,Joshua Jackson,7,Rob Cohen,Crime,Universal Pictures,CA,0
en,45,Eddie Redmayne,86,James Marsh,Drama,Working Title Films,GB,1
en,16,Jamie Kennedy,12,John Whitesell,Comedy,Karz Entertainment,US,0
en,65,Natalie Portman,6,Matt Williams,Comedy,Twentieth Century Fox Film Corporation,US,2
en,53,Peter O'Toole,45,David Lean,Adventure,Horizon Pictures (II),GB,2
en,39,Scout Taylor-Compton,17,Rob Zombie,Horror,Dimension Films,US,1
en,57,Reese Witherspoon,69,Jean-Marc Vallée,Drama,Fox Searchlight Pictures,US,2
en,11,Garret Dillahunt,51,Dennis Iliadis,Crime,Rogue Pictures,US,0
en,10,Debra Messing,12,Clare Kilner,Comedy,26 Films,US,0
en,30,Jamie Lee Curtis,6,Rick Rosenthal,Horror,Dimension Films,US,1
en,27,Cary Elwes,18,Rob Reiner,Adventure,Act III Communications,US,1
en,49,Denzel Washington,24,Denzel Washington,Drama,The Weinstein Company,US,1
en,25,Ryan Gosling,74,Nicolas Winding Refn,Drama,Bold Films,US,1
en,8,Lindsay Lohan,8,Sara Sugarman,Comedy,Walt Disney Pictures,DE,0
en,15,Jennifer Aniston,9,Nicholas Hytner,Comedy,Twentieth Century Fox Film Corporation,US,0
en,52,Imogen Poots,61,Juan Carlos Fresnadillo,Horror,DNA Films,ES,2
en,65,Jim Caviezel,6,Thomas Carter,Drama,Mandalay Pictures,US,2
en,15,Jeff Daniels,3,Wayne Wang,Comedy,Twentieth Century Fox Film Corporation,US,0
en,20,"Chris Warren, Jr.",38,Gina Prince-Bythewood,Action,40 Acres & A Mule Filmworks,US,0
en,18,John Cusack,10,George Armitage,Action,Caravan Pictures,US,0
en,18,Sandra Bullock,15,Phil Traill,Comedy,Dune Entertainment,US,0
en,5,Kim Director,10,Joe Berlinger,Mystery,Artisan Entertainment,US,0
en,15,Robin Tunney,7,Andrew Fleming,Drama,Columbia Pictures,US,0
en,30,Jonathan Rhys Meyers,39,Woody Allen,Drama,DreamWorks,IE,1
en,15,Joey King,53,Elizabeth Allen Rosenbaum,Comedy,Dune Entertainment,US,0
en,33,Anthony Hopkins,41,James Ivory,Drama,Columbia Pictures,GB,1
en,94,Mark Wahlberg,19,Paul Thomas Anderson,Drama,New Line Cinema,US,3
en,11,Jean-Claude Van Damme,11,Robert Harmon,Action,Columbia Pictures,US,0
en,8,Tim McGraw,3,Michael Mayer,Drama,Twentieth Century Fox Film Corporation,GB,0
en,15,Michael Bailey Smith,13,Martin Weisz,Horror,Dune Entertainment,US,0
en,19,Jennifer Morrison,6,John Ottman,Horror,Original Film,CA,0
en,8,Alexis Bledel,1,Jay Russell,Fantasy,Walt Disney Pictures,US,0
en,10,John Cena,57,John Bonito,Action,Twentieth Century Fox Film Corporation,US,0
en,29,Jordan Peele,18,Peter Atencio,Action,New Line Cinema,US,1
en,7,Gwyneth Paltrow,10,Shana Feste,Drama,Maguire Entertainment,US,0
en,15,James Marsden,27,David Nutter,Mystery,Village Roadshow Pictures,AU,0
en,33,Ryan Gosling,22,Derek Cianfrance,Drama,Sidney Kimmel Entertainment,US,1
en,38,Pierce Brosnan,16,Roger Donaldson,Crime,Irish Dreamtime,GB,1
en,25,Ewan McGregor,4,Stephan Elliott,Drama,Destination Films,AU,1
en,11,Jeremy Renner,28,Kathryn Bigelow,Drama,Summit Entertainment,US,0
en,15,David Keith,15,Mark L. Lester,Fantasy,Universal Pictures,US,0
en,20,Brad Pitt,21,Andrew Dominik,Crime,Plan B Entertainment,US,0
en,28,Philip Seymour Hoffman,42,Anton Corbijn,Thriller,Senator Film Produktion,GB,1
en,45,Tom Green,23,Tom Green,Comedy,Regency Enterprises,US,1
en,15,Phil Vischer,3,Mike Nawrocki,Adventure,Starz Animation,US,0
en,4,Bono,16,Mark Pellington,Music,National Geographic Entertainment,US,0
en,6,Christopher Lambert,13,Douglas Aarniokoski,Action,Davis-Panzer Productions,US,0
en,25,André Benjamin,37,Bryan Barber,Crime,Atlas Entertainment,US,1
en,31,Anne Hathaway,6,Lone Scherfig,Drama,Film 4,GB,1
en,20,Ellen Page,2,Drew Barrymore,Drama,Dune Entertainment,US,0
en,32,Barry Pepper,5,Brian Koppelman,Crime,Lawrence Bender Productions,US,1
en,21,Edward Burns,22,James Foley,Action,Cinerenta Medienbeteiligungs KG,CA,0
en,13,Albert Brooks,4,Albert Brooks,Fantasy,October Films,US,0
en,21,Kevin Kline,18,Irwin Winkler,Drama,Metro-Goldwyn-Mayer (MGM),GB,0
en,22,Woody Allen,16,Francis Ford Coppola,Comedy,Touchstone Pictures,US,0
en,0,,1,Steve Gomer,Family,PolyGram Filmed Entertainment,US,0
en,21,Russell Crowe,12,RZA,Action,Arcade Pictures,HK,0
en,8,Drew Barrymore,23,Dean Parisot,Drama,Warner Bros.,US,0
en,8,Leelee Sobieski,6,Mark Piznarski,Romance,Fox 2000 Pictures,US,0
en,22,Jonathan Pryce,30,Terry Gilliam,Comedy,Embassy International Pictures,GB,0
en,12,Hilary Duff,13,Sean McNamara,Music,New Line Cinema,US,0
en,41,Jeff Bridges,98,Joel Coen,Comedy,Gramercy Pictures,GB,1
en,15,Samuel L. Jackson,8,Craig Brewer,Drama,Paramount Classics,US,0
en,17,Kurt Russell,22,Ron Shelton,Action,United Artists,DE,0
en,15,Angelina Jolie,16,Michael Winterbottom,Drama,Plan B Entertainment,FR,0
en,20,Jodi Lyn O'Keefe,32,David Raynr,Drama,Columbia Pictures Corporation,US,0
en,13,Cuba Gooding Jr.,30,Mort Nathan,Comedy,Motion Picture Corporation of America,DE,0
en,11,Rupert Everett,8,Oliver Parker,Comedy,Ealing Studios,FR,0
en,4,Campbell Scott,1,Dan Curtis,Comedy,,,0
en,10,Luke Wilson,20,Wil Shriner,Drama,The Kennedy/Marshall Company,US,0
en,24,Colin Farrell,25,Martin McDonagh,Comedy,Blueprint Pictures,GB,0
en,10,Craig Robinson,16,Tina Gordon Chism,Comedy,34th Street Films,US,0
en,22,Rainn Wilson,5,Peter Cattaneo,Comedy,Fox Atomic,US,0
en,31,Alexis Bledel,56,Vicky Jenson,Comedy,Dune Entertainment,US,1
en,15,Matt Damon,16,Gus Van Sant,Drama,Participant Media,AE,0
en,20,Larry David,6,Woody Allen,Comedy,Sony Pictures Classics,FR,0
en,11,Susan Ward,2,Mary Lambert,Thriller,Morgan Creek Productions,US,0
en,16,Tommy Lee Jones,49,Tommy Lee Jones,Adventure,The Javelina Film Company,US,0
en,12,Robin Williams,18,Peter Kassovitz,Comedy,Columbia Pictures,FR,0
en,22,Robert Downey Jr.,22,Shane Black,Action,Silver Pictures,US,0
en,25,Devon Sawa,13,Rodman Flender,Thriller,Columbia Pictures Corporation,US,1
en,71,Naomi Watts,17,David Lynch,Thriller,Asymmetrical Productions,FR,2
en,20,Agnes Bruckner,38,Katja von Garnier,Drama,Lakeshore Entertainment,RO,0
en,29,Gemma Jones,11,Woody Allen,Comedy,Antena 3 Films,US,1
en,24,Carey Mulligan,33,Mark Romanek,Drama,Fox Searchlight Pictures,GB,0
en,10,Chris O'Donnell,1,Mikael Salomon,Drama,,,0
en,16,Woody Harrelson,23,Brad Anderson,Thriller,Lietuvos Kinostudija,DE,0
en,9,Daryl Hannah,12,Michael Chapman,Adventure,The Guber-Peters Company,US,0
en,14,Melanie Griffith,3,Antonio Banderas,Comedy,Columbia Pictures,US,0
en,10,Naomi Watts,19,Michael Haneke,Horror,Celluloid Dreams,AT,0
en,6,Thomas Stroppel,28,Khalil Sullins,Drama,Young Medium,US,0
en,25,Bob Hoskins,5,Atom Egoyan,Drama,Alliance Atlantis Communications,CA,1
de,21,Brigitte Helm,22,Fritz Lang,Drama,Paramount Pictures,DE,0
fr,25,David Belle,18,Pierre Morel,Action,Canal Plus,FR,1
en,14,Andy García,8,Gary Fleder,Drama,Miramax Films,US,0
zh,16,Shu Qi,24,Hou Hsiao-hsien,Action,Media Asia Films,CN,0
en,16,Joaquin Phoenix,13,Gregor Jordan,Drama,Grosvenor Park Films LLP,DE,0
ru,10,Vladimir Garin,10,Andrey Zvyagintsev,Thriller,Ren Film,RU,0
th,4,Tony Jaa,5,Tony Jaa,Adventure,Iyara Films,TH,0
en,22,Michael Fassbender,62,Neil Marshall,Adventure,Pathé Pictures International,FR,0
en,4,Dolph Lundgren,2,Russell Mulcahy,Drama,Newmarket Capital Group,CA,0
en,11,Bradley Cooper,11,Ryûhei Kitamura,Mystery,Lions Gate Films,US,0
en,10,Elias Koteas,3,Darrell James Roodt,Drama,,,0
en,19,Channing Tatum,3,Dito Montiel,Drama,Millennium Films,US,0
en,9,Matt LeBlanc,2,Stefan Ruzowitzky,Action,,AT,0
en,10,Penélope Cruz,2,Jake Paltrow,Comedy,Destination Films,DE,0
en,43,Anna Friel,18,Juraj Jakubisko,Drama,Lunar Films,CZ,1
en,22,Jake T. Austin,3,Anthony Silverston,Animation,Triggerfish Animation,ZA,0
en,21,Antonio Banderas,56,Gabe Ibáñez,Thriller,Green Moon Productions,ES,0
en,7,Bruce Payne,34,Gerry Lively,Action,Skyline Films,DE,0
zh,15,Jackie Chan,2,Derek Yee Tung-Sing,Drama,JCE Movies,HK,0
en,29,Linus Roache,1,Julien Temple,Drama,Arts Council of England,GB,1
en,30,Bill Murray,44,Harold Ramis,Romance,Columbia Pictures,US,1
en,54,Channing Tatum,21,Gregory Jacobs,Comedy,Warner Bros.,US,2
en,15,Leonardo DiCaprio,18,Baz Luhrmann,Drama,Bazmark Films,US,0
fr,13,Kristin Scott Thomas,14,Gilles Paquet-Brenner,Drama,France 2 Cinéma,FR,0
en,13,Cuba Gooding Jr.,2,Peter Cousens,Drama,Production One,US,0
en,33,Clint Eastwood,43,Clint Eastwood,Western,Malpaso Productions,US,1
da,12,Bryce Dallas Howard,14,Lars von Trier,Drama,Zentropa Entertainments,DK,0
en,15,Dev Patel,59,Danny Boyle,Drama,Fox Searchlight Pictures,IN,0
en,14,Michael Douglas,7,Adrian Lyne,Drama,Paramount Pictures,US,0
en,17,Julia Roberts,10,Garry Marshall,Romance,Touchstone Pictures,US,0
en,10,Paul Hogan,10,John Cornell,Adventure,Paramount Pictures,AU,0
en,24,María Valverde,5,Vidhu Vinod Chopra,Thriller,Reliance Entertainment,US,0
en,95,Tom Cruise,34,Oliver Stone,Drama,Universal Pictures,US,3
en,15,Leon Robinson,13,Jon Turteltaub,Comedy,Walt Disney,US,0
en,16,Jensen Ackles,18,Patrick Lussier,Mystery,Lionsgate,US,0
en,12,Columbus Short,13,Sylvain White,Drama,Rainforest Films,US,0
en,29,Roger Moore,19,Lewis Gilbert,Adventure,United Artists,GB,1
en,26,Alicia Witt,28,Jamie Blanks,Horror,Original Film,CA,1
en,10,Tyler Perry,10,Tyler Perry,Comedy,,US,0
en,12,Klaus Maria Brandauer,18,Randal Kleiser,Action,Walt Disney Pictures,US,0
en,31,Molly Shannon,3,Bruce McCulloch,Comedy,SNL Studios,CA,1
en,31,Meryl Streep,15,Phyllida Lloyd,History,UK Film Council,FR,1
en,15,Phil Vischer,4,Phil Vischer,Action,Big Idea Productions,US,0
en,28,Janet Jackson,12,John Singleton,Drama,Columbia Pictures,US,1
en,7,Ice Cube,1,Kevin Bray,Action,New Line Cinema,US,0
en,9,Eddie Murphy,11,Wes Craven,Comedy,Paramount Pictures,US,0
en,24,Linda Blair,9,John Boorman,Horror,Warner Bros.,US,0
en,19,Donald Sutherland,51,Courtney Solomon,Horror,Media Pro Pictures,GB,0
en,11,Ashton Kutcher,9,David Zucker,Comedy,Dimension Films,US,0
en,12,Milla Jovovich,25,David Twohy,Thriller,Davis Entertainment,US,0
en,27,Forest Whitaker,1,Rick Famuyiwa,Comedy,Fox Searchlight Pictures,US,1
en,15,Tom Everett Scott,5,Alan Cohn,Comedy,Paramount Pictures,US,0
