language,cast_num,cast_0,crew_num,director,genre_0,company_0,country
en,8,Kevin Spacey,7,Kevin Spacey,Drama,Lionsgate,DE
en,9,Paul Walker,16,Steve Boyum,Animation,Walt Disney Pictures,
en,12,Vincent Price,15,Richard Williams,Adventure,Miramax Films,GB
en,15,Gabriel Byrne,5,Mary McGuckian,Romance,,ES
en,20,Dwayne Johnson,74,"George Tillman, Jr.",Crime,Castle Rock Entertainment,US
ja,10,Takuya Kimura,21,Hayao Miyazaki,Fantasy,Studio Ghibli,JP
en,16,Jesse Eisenberg,9,Ruben Fleischer,Comedy,Columbia Pictures,US
en,15,Adam Sandler,9,Frank Coraci,Comedy,Touchstone Pictures,US
en,76,Mark Hamill,51,Irvin Kershner,Adventure,Lucasfilm,US
en,32,Will Smith,20,Michael Bay,Action,Columbia Pictures,US
en,18,Leslie Nielsen,8,David Zucker,Comedy,Paramount Pictures,US
en,13,Devon Sawa,72,James Wong,Horror,New Line Cinema,US
en,54,Ryan Gosling,69,George Clooney,Drama,Appian Way,US
en,15,Vin Diesel,105,David Twohy,Thriller,Interscope Communications,US
en,10,Ashley Judd,20,Tony Goldwyn,Comedy,Fox 2000 Pictures,US
en,37,Joaquin Phoenix,24,Spike Jonze,Romance,Warner Bros.,CN
en,28,Steve Zahn,15,John Dahl,Mystery,Regency Enterprises,US
en,31,Aneurin Barnard,32,Jonathan Newman,Fantasy,Matador Pictures,BE
en,13,Susan Sarandon,5,Wayne Wang,Drama,Twentieth Century Fox Film Corporation,US
en,13,Richard Dreyfuss,2,Michael Dinner,Action,Touchstone Pictures,US
en,14,Gina Carano,15,Steven Soderbergh,Action,Irish Film Board,IE
en,30,Lorraine Gary,18,Joseph Sargent,Adventure,Universal Pictures,US
en,18,Diane Keaton,43,Jerry Zaks,Drama,Miramax Films,US
en,19,Ice Cube,1,Fred Durst,Drama,Cube Vision,US
en,13,Ralph Fiennes,16,Neil Jordan,Drama,Columbia Pictures Corporation,US
en,16,Mickey Rourke,10,Simon Wincer,Action,Metro-Goldwyn-Mayer (MGM),US
en,42,Tommy Lee Jones,58,Paul Haggis,History,Summit Entertainment,US
fr,18,Audrey Tautou,10,Anne Fontaine,Drama,France 2 Cinéma,BE
en,16,Demi Moore,38,Jon Cassar,Western,Minds Eye Entertainment,CA
en,16,Michelle Pfeiffer,12,Stephen Frears,Drama,Pathé Renn Productions,DE
en,13,Reese Witherspoon,14,Mira Nair,Drama,Alliance Films,GB
cn,18,Donnie Yen,4,Teddy Chan,Drama,China Film Group Corporation,CN
en,40,John Cusack,44,Mikael Håfström,Horror,The Weinstein Company,US
en,28,Mel Brooks,22,Mel Brooks,Comedy,Brooksfilms Ltd.,US
en,24,Russell Crowe,111,Russell Crowe,War,Hopscotch Features,AU
en,14,Patrick Swayze,61,Jerry Zucker,Fantasy,Paramount Pictures,US
en,19,Cameron Diaz,90,Bobby Farrelly,Romance,Twentieth Century Fox Film Corporation,US
en,11,Tim Allen,8,John Pasquin,Fantasy,Walt Disney Pictures,US
en,9,Dennis Quaid,2,John Lee Hancock,Drama,Walt Disney Pictures,US
en,15,Dwayne Johnson,9,Andy Fickman,Comedy,Walt Disney Pictures,US
en,12,Meryl Streep,13,Clint Eastwood,Drama,Amblin Entertainment,US
en,14,Rob Schneider,97,Luke Greenfield,Action,Revolution Studios,US
en,92,Ben Kingsley,30,Richard Attenborough,Drama,Columbia Pictures,IN
en,39,Helen Mirren,5,Lasse Hallström,Drama,Amblin Entertainment,IN
en,32,Sandra Bullock,6,Irwin Winkler,Crime,Columbia Pictures,US
en,38,Sean Penn,42,Jessie Nelson,Drama,New Line Cinema,US
en,35,Roma Downey,5,Christopher Spencer,Drama,Hearst Entertainment Productions,US
en,32,Kate Beckinsale,102,Len Wiseman,Fantasy,Lakeshore Entertainment,DE
en,19,Clive Owen,22,Mikael Håfström,Drama,Miramax Films,GB
en,24,Matt Damon,19,Steven Soderbergh,Drama,Section Eight,US
en,14,Anthony Hopkins,26,Richard Attenborough,Drama,Shadowlands Productions,GB
en,10,Rob Schneider,17,Mike Bigelow,Comedy,Columbia Pictures Corporation,US
en,12,Vince Vaughn,17,Ken Scott,Comedy,DreamWorks SKG,US
en,20,Ewan McGregor,75,Susanna White,Thriller,StudioCanal,FR
en,13,Jason Biggs,8,Dennis Dugan,Comedy,Village Roadshow Pictures,US
en,19,Zachary Gordon,12,David Bowers,Comedy,Fox 2000 Pictures,US
en,19,John Leguizamo,18,Spike Lee,Thriller,40 Acres & A Mule Filmworks,US
en,29,Kevin Smith,117,Kevin Smith,Comedy,Dimension Films,US
en,19,Leelee Sobieski,49,Daniel Sackheim,Drama,Original Film,US
en,87,Josh Brolin,19,Joel Coen,Comedy,Universal Pictures,US
en,11,Rachael Leigh Cook,24,Deborah Kaplan,Comedy,Universal Pictures,CA
en,16,Jason Statham,30,Gary Fleder,Action,Millennium Films,US
en,9,Richard E. Grant,1,Uli Edel,Family,New Line Cinema,DE
en,17,Jason Schwartzman,6,David O. Russell,Comedy,Fox Searchlight Pictures,DE
en,22,Robert John Burke,15,Fred Dekker,Action,Orion Pictures,US
en,11,Michael York,8,Brian Trenchard-Smith,Action,Infinity Omnimedia,US
en,7,Julie Andrews,3,Blake Edwards,Drama,Paramount Pictures,US
en,73,Brendan Fraser,16,Hugh Wilson,Comedy,Universal Pictures,US
en,27,Ed Skrein,42,Camille Delamarre,Thriller,EuropaCorp,BE
en,17,Johnny Depp,18,Laurence Dunmore,Drama,First Choice Films,GB
nl,18,Carice van Houten,66,Paul Verhoeven,Drama,CoBo Fund,NL
fr,15,Diane Kruger,57,Christian Carion,Romance,Senator Film Produktion,BE
en,18,Kristen Bell,34,Dax Shepard,Action,Primate Pictures,US
en,9,Diane Keaton,7,Callie Khouri,Action,Millennium Films,US
en,10,Nicole Kidman,44,Rowan Joffe,Mystery,StudioCanal,FR
en,14,Roy Scheider,9,William Friedkin,Action,Paramount Pictures,US
en,11,Frances Conroy,2,John Curran,Drama,Stone Productions,US
fr,11,Romain Duris,3,Laurent Tirard,Romance,,FR
en,41,Christian Bale,19,Scott Cooper,Thriller,Appian Way,US
en,18,George Clooney,16,Tony Gilroy,Drama,Castle Rock Entertainment,US
en,17,Jack Lemmon,6,Peter Segal,Comedy,Warner Bros.,US
en,16,Jeff Bridges,46,Mark Pellington,Drama,Lakeshore Entertainment,US
es,15,Juan José Campanella,5,Juan José Campanella,Animation,100 Bares,AR
en,17,Ellen Page,3,Woody Allen,Romance,Gravier Productions,IT
en,54,Clint Eastwood,41,Clint Eastwood,Science Fiction,Malpaso Productions,US
en,19,Trey Parker,74,Trey Parker,Animation,Paramount Pictures,US
en,14,Matthew Macfadyen,7,Frank Oz,Comedy,Sidney Kimmel Entertainment,GB
en,29,Paige Turco,8,Stuart Gillard,Action,New Line Cinema,HK
en,21,Keanu Reeves,11,Brian Robbins,Comedy,Paramount Pictures,DE
en,62,Bradley Cooper,60,David O. Russell,Drama,The Weinstein Company,US
en,28,Hilary Swank,66,Richard LaGravenese,Crime,Double Feature Films,DE
en,16,Kimberly Elise,3,Tyler Perry,Drama,Lions Gate Films,US
en,13,Jason Statham,24,Louis Leterrier,Action,TF1 Films Productions,US
en,10,Sean Faris,10,Jeff Wadlow,Drama,Summit Entertainment,US
en,42,Emily Bergl,40,Katt Shea,Horror,United Artists,US
en,17,John Krasinski,43,Sam Mendes,Drama,Neal Street Productions,US
en,28,Kevin Costner,30,Joshua Michael Stern,Drama,Touchstone Pictures,US
en,16,Jake Gyllenhaal,16,Brad Silberling,Romance,Punch Productions,US
en,31,John Hurt,20,Tomas Alfredson,Drama,StudioCanal,FR
en,16,Elisabeth Shue,4,John Duigan,Drama,Metro-Goldwyn-Mayer (MGM),US
en,7,Jodie Foster,17,Jodie Foster,Drama,Summit Entertainment,AE
en,37,Burt Reynolds,18,Colin Higgins,Comedy,Universal Pictures,US
en,17,Jennifer Jason Leigh,57,David Cronenberg,Action,Alliance Atlantis Communications,CA
en,50,Harrison Ford,46,Steven Spielberg,Adventure,Lucasfilm,US
en,18,Macaulay Culkin,12,Chris Columbus,Comedy,Twentieth Century Fox Film Corporation,US
en,59,Richard Dreyfuss,32,Steven Spielberg,Science Fiction,Columbia Pictures Corporation,US
en,15,Kristen Bell,9,Jim Sonzero,Horror,Dimension Films,US
en,27,Eddie Murphy,26,Tony Scott,Action,Paramount Pictures,US
en,59,Steve Martin,10,Adam Shankman,Comedy,Hyde Park Films,US
en,59,Jodie Foster,83,Jonathan Demme,Crime,Orion Pictures,US
en,18,Mike Myers,10,Penelope Spheeris,Music,Paramount Pictures,US
en,42,Johnny Knoxville,15,Jeff Tremaine,Comedy,MTV Films,US
en,20,Roy Scheider,23,Jeannot Szwarc,Horror,Universal Pictures,US
en,12,Drew Barrymore,2,Raja Gosnell,Adventure,Walt Disney Pictures,US
en,23,Patrick Wilson,50,James Wan,Horror,New Line Cinema,US
en,13,Ice Cube,14,Brian Levant,Adventure,Columbia Pictures,US
en,40,Melissa McCarthy,46,Ben Falcone,Comedy,New Line Cinema,US
en,75,Jack Black,21,Richard Linklater,Comedy,Paramount Pictures,DE
en,11,Christopher Lambert,15,Paul W.S. Anderson,Action,New Line Cinema,US
en,15,Shawn Wayans,36,Keenen Ivory Wayans,Comedy,Columbia Pictures,US
en,17,George Clooney,14,Alexander Payne,Comedy,Fox Searchlight Pictures,US
en,23,Sigourney Weaver,10,Andrew Davis,Adventure,Walt Disney Pictures,US
en,14,Miley Cyrus,5,Julie Anne Robinson,Drama,Touchstone Pictures,US
en,93,Chiwetel Ejiofor,72,Steve McQueen,Drama,Plan B Entertainment,US
en,15,Nick Cannon,9,Charles Stone III,Drama,Fox 2000 Pictures,US
en,10,Tyler Perry,2,Tyler Perry,Comedy,Lions Gate Films,US
en,28,Johnny Depp,14,Tim Burton,Fantasy,Twentieth Century Fox Film Corporation,US
en,26,Emilia Clarke,52,Thea Sharrock,Drama,New Line Cinema,US
en,11,Tyler Perry,10,Tyler Perry,Drama,"Tyler Perry Company, The",US
en,11,Gene Hackman,22,William Friedkin,Action,Twentieth Century Fox Film Corporation,US
en,33,Mila Kunis,4,Jon Lucas,Comedy,STX Entertainment,US
en,22,Alyson Hannigan,18,Jason Friedberg,Comedy,Regency Enterprises,CH
en,12,Harriet Owen,9,Robin Budd,Adventure,Walt Disney Pictures,AU
en,38,David Oyelowo,18,Ava DuVernay,History,Plan B Entertainment,GB
en,9,John Goodman,10,Steve Trenbirth,Family,Walt Disney Pictures,AU
en,17,Emily Deschanel,47,Stephen T. Kay,Thriller,Ghost House Pictures,US
en,20,Sandra Bullock,22,Mennan Yapo,Thriller,TriStar Pictures,US
en,8,Jim Cummings,30,Jun Falkenstein,Animation,Walt Disney Pictures,US
en,24,Vera Farmiga,32,Jaume Collet-Serra,Horror,Dark Castle Entertainment,CA
en,34,Thomas Haden Church,15,Boaz Yakin,Adventure,Sunswept Entertainment,US
en,18,Kal Penn,15,Jason Friedberg,Action,Twentieth Century Fox Film Corporation,US
en,74,Mark Ruffalo,98,Tom McCarthy,Drama,Universal Pictures,CA
en,17,Samuel L. Jackson,17,Neil LaBute,Drama,Screen Gems,US
en,21,Sarah Michelle Gellar,18,Takashi Shimizu,Horror,Columbia Pictures Corporation,US
en,38,Angela Bassett,9,Kevin Rodney Sullivan,Comedy,Twentieth Century Fox Film Corporation,US
en,33,Keanu Reeves,13,Peter Hewitt,Adventure,Orion Pictures,US
en,28,Robin Williams,17,Barry Levinson,Comedy,Universal Pictures,US
en,9,Maximilian Schell,38,Gary Nelson,Adventure,Walt Disney Productions,US
en,20,George Clooney,51,Anton Corbijn,Crime,This Is That Productions,GB
en,12,Jennifer Lopez,19,Gregory Nava,Drama,Q Productions,US
en,21,Chris Riggi,18,Jason Friedberg,Horror,Regency Enterprises,US
en,50,Brad Pitt,23,Alejandro González Iñárritu,Drama,Paramount Vantage,FR
en,33,Jason Bateman,9,Shawn Levy,Drama,Spring Creek Productions,US
en,45,Meryl Streep,26,John Patrick Shanley,Drama,Scott Rudin Productions,US
en,6,Trey Parker,28,Trey Parker,Music,Paramount Pictures,DE
en,20,Alexandra Daddario,27,John Luessenhop,Horror,Nu Image Films,US
en,15,Sigourney Weaver,21,Jon Amiel,Drama,Regency Enterprises,US
en,19,Simon Rex,22,Malcolm D. Lee,Comedy,Dimension Films,US
en,13,Lee Marvin,9,Joshua Logan,Drama,Paramount Pictures,US
en,13,Sean Penn,6,Gus Van Sant,History,Focus Features,US
en,30,Tom Felton,21,Kevin Reynolds,Action,Columbia Pictures,US
en,11,Gabriel Byrne,105,Steve Beck,Horror,Village Roadshow Pictures,AU
en,24,Neil Patrick Harris,24,Todd Strauss-Schulson,Comedy,New Line Cinema,US
en,34,Matt Dillon,9,John McNaughton,Crime,Columbia Pictures,US
en,15,Dylan Walsh,17,Nelson McCormick,Horror,Screen Gems,US
en,9,Helen Mirren,49,John Madden,Drama,Miramax Films,US
en,49,John Cusack,14,Stephen Frears,Comedy,Buena Vista,GB
en,20,Shannyn Sossamon,41,Eric Valette,Horror,Intermedia Films,DE
en,17,Sally Field,28,John Schlesinger,Drama,Paramount Pictures,US
en,27,Jason Statham,56,Roger Donaldson,Thriller,Atlas Entertainment,AU
en,19,Jim Carrey,21,Michel Gondry,Science Fiction,Anonymous Content,US
en,15,Kristen Bell,13,Andy Fickman,Comedy,Oops Doughnuts Productions,US
en,48,Keanu Reeves,16,David Ayer,Action,Fox Searchlight Pictures,US
en,55,Simon Pegg,11,Edgar Wright,Comedy,Universal Pictures,GB
en,28,Emma Roberts,45,Andrew Fleming,Action,Virtual Studios,US
en,16,Ethan Hawke,67,Michael Spierig,Fantasy,Lionsgate,US
en,14,Alice Eve,38,Jim Field Smith,Comedy,DreamWorks SKG,US
en,16,Selena Gomez,26,Thomas Bezucha,Adventure,Dune Entertainment,HU
en,20,Jon Foster,28,William Brent Bell,Horror,Spyglass Entertainment,US
en,8,Tom Selleck,7,Simon Wincer,Romance,Pathe,AU
en,12,Hayden Panettiere,4,Ben Gluck,Family,Lions Gate Family Entertainment,US
en,20,Steven Strait,22,Renny Harlin,Action,"Screen Gems, Inc.",US
en,21,Jeff Bridges,20,Jessica Bendinger,Comedy,Spyglass Entertainment,DE
en,29,Jimmy Bennett,22,Robert Rodriguez,Comedy,Warner Bros. Pictures,AE
en,14,Nicole Kidman,16,Gus Van Sant,Fantasy,The Rank Organisation,US
en,22,Emma Roberts,42,Henry Joost,Mystery,Lionsgate,US
en,14,Viggo Mortensen,44,Ed Harris,Drama,New Line Cinema,US
en,12,James Woods,13,John Carpenter,Action,Columbia Pictures,US
en,30,Anthony Perkins,22,Alfred Hitchcock,Drama,Paramount Pictures,US
en,33,Dane Cook,24,Howard Deutch,Romance,Lionsgate,US
en,38,Alex Pettyfer,7,Shana Feste,Drama,Universal Pictures,US
en,11,Jane Fonda,2,Garry Marshall,Comedy,Universal Pictures,US
en,15,Chevy Chase,1,Steve Rash,Comedy,,US
en,15,Matthew Broderick,19,Richard Donner,Adventure,Twentieth Century Fox Film Corporation,US
en,5,Jim Carrey,2,Mark Steven Johnson,Comedy,Caravan Pictures,US
en,31,Adam Sandler,15,Mike Binder,Drama,Columbia Pictures,US
en,25,Emile Hirsch,50,Sean Penn,Adventure,Paramount Vantage,US
en,33,Billy Bob Thornton,26,Todd Phillips,Comedy,Dimension Films,US
en,22,Adelaide Clemens,25,Michael J. Bassett,Thriller,Davis-Films,FR
en,33,George Clooney,75,Robert Rodriguez,Horror,A Band Apart,US
en,8,Jim Cummings,9,Frank Nissen,Animation,Walt Disney Pictures,US
en,10,Holly Hunter,17,Jodie Foster,Comedy,Paramount Pictures,US
cn,17,Stephen Chow,19,Stephen Chow,Action,Columbia Pictures,CN
en,32,Haley Joel Osment,80,Peter Hastings,Adventure,Walt Disney Pictures,US
en,16,Khalid Abdalla,16,Marc Forster,Drama,DreamWorks SKG,CN
en,27,Sean Penn,14,Alejandro González Iñárritu,Drama,This Is That Productions,US
en,10,Cole Hauser,34,Paul Abascal,Action,Icon Productions,US
en,16,Jason Lee,11,Chris Koch,Comedy,Metro-Goldwyn-Mayer (MGM),US
en,16,Jason Biggs,8,Amy Heckerling,Drama,Columbia Pictures,US
en,9,Michael Moore,2,Michael Moore,Documentary,The Weinstein Company,US
en,59,Max von Sydow,19,George Stevens,Drama,George Stevens Productions,US
en,11,Chiwetel Ejiofor,9,Billy Ray,Crime,Ingenious Media,ES
en,15,Matt Lanter,13,Jason Friedberg,Action,Grosvenor Park Media Ltd.,US
en,16,Columbus Short,13,Nimród Antal,Action,Screen Gems,US
en,31,Bill Murray,18,Jon Amiel,Comedy,Regency Enterprises,US
en,37,Chris Evans,7,Mark Mylod,Comedy,Regency Enterprises,US
en,13,Guy Pearce,19,Stephen St. Leger,Action,Canal+,FR
en,42,Ben Stiller,23,Barry Levinson,Comedy,Columbia Pictures,US
en,27,Jason Statham,86,Brian Taylor,Action,Lakeshore Entertainment,US
en,11,John Cusack,8,Woody Allen,Action,Miramax Films,US
en,18,Tiffany Dupont,38,Michael O. Sajbel,Drama,Gener8Xion Entertainment,US
en,42,Michael Caine,15,Phillip Noyce,Drama,Miramax Films,US
en,11,Nicolas Cage,20,Gore Verbinski,Comedy,Paramount Pictures,DE
en,21,Wesley Snipes,3,Walter Hill,Action,Miramax Films,US
en,24,Ricky Gervais,14,David Koepp,Comedy,DreamWorks SKG,US
en,61,John Cena,44,Renny Harlin,Action,The Mark Gordon Company,US
en,24,Kodi Smit-McPhee,21,Matt Reeves,Drama,Hammer Film Productions,GB
en,50,Victor Wong,2,Charles T. Kanganis,Adventure,TriStar Pictures,JP
en,9,Jack Black,12,Michel Gondry,Drama,New Line Cinema,US
en,16,Judi Dench,14,Stephen Frears,Comedy,,GB
en,27,Casey Affleck,62,John Hillcoat,Action,Worldview Entertainment,US
en,22,Woody Allen,9,Woody Allen,Comedy,Fine Line Features,US
en,14,Matthew Perry,24,Damon Santostefano,Comedy,Village Roadshow Pictures,AU
en,15,Bradley Cooper,24,John Wells,Drama,Double Feature Films,US
en,11,Robert De Niro,12,Neil Jordan,Comedy,Paramount Pictures,US
en,117,Drew Barrymore,104,Woody Allen,Music,Miramax Films,US
en,14,Kevin Bacon,63,James Wan,Action,Twentieth Century Fox Film Corporation,US
en,16,Robert De Niro,25,Kirk Jones,Drama,Miramax Films,US
en,8,Jon Voight,4,Bob Clark,Comedy,Crystal Sky Worldwide,DE
en,23,Samuel L. Jackson,9,Les Mayfield,Action,New Line Cinema,US
en,13,Cedric the Entertainer,2,Les Mayfield,Action,New Line Cinema,US
en,14,Nia Vardalos,3,Michael Lembeck,Comedy,Universal Pictures,US
en,11,Shirley MacLaine,10,Bob Fosse,Comedy,Universal Pictures,US
en,101,Joaquin Phoenix,24,Paul Thomas Anderson,Comedy,Ghoulardi Film Company,US
en,14,Daniel Tay,3,Frank Passingham,Family,,FR
en,13,Josh Holloway,16,Benson Lee,Music,Screen Gems,US
en,46,Kevin Farley,2,David Zucker,Comedy,Mpower Pictures,US
en,22,Danny Trejo,42,Robert Rodriguez,Action,Open Road Films,US
en,6,Crispin Glover,61,Glen Morgan,Horror,New Line Cinema,US
en,16,Steve Zahn,5,Fred Wolf,Comedy,Paramount Pictures,US
en,44,Allan Corduner,10,Mike Leigh,Comedy,Newmarket Capital Group,GB
en,81,Jakob Salvati,40,Alejandro Monteverde,Comedy,Metanoia Films,MX
en,34,Keira Knightley,59,David Cronenberg,Drama,Recorded Pictures Company,CH
en,16,Keanu Reeves,26,Richard Linklater,Animation,Thousand Words,US
en,13,Gerard Butler,28,Curtis Hanson,Drama,Fox 2000 Pictures,US
en,29,Christian Slater,13,Uwe Boll,Action,Boll Kino Beteiligungs GmbH & Co. KG,CA
en,52,Vanessa Hudgens,17,Todd Graff,Comedy,Summit Entertainment,US
en,10,Nicole Kidman,31,Jonathan Glazer,Drama,Fine Line Features,FR
en,22,Oscar Isaac,78,J.C. Chandor,Crime,Participant Media,AE
en,11,Paul Gross,29,Paul Gross,Drama,Rhombus Media,CA
en,7,Aaron Abrams,15,Marc Abraham,Drama,Universal Pictures,US
en,18,Cate Blanchett,16,Todd Haynes,Drama,Endgame Entertainment,US
en,22,Henry Cavill,20,Mabrouk El Mechri,Action,Summit Entertainment,US
en,25,Rachel Weisz,20,Rian Johnson,Adventure,The Weinstein Company,US
en,17,Philip Seymour Hoffman,12,Charlie Kaufman,Drama,Likely Story,US
ja,14,Yōji Matsuda,68,Hayao Miyazaki,Adventure,Miramax Films,JP
fr,9,Grégori Derangère,3,Jean-Paul Rappeneau,Comedy,,FR
en,15,Alex Briley,3,Nancy Walker,Comedy,EMI Films,US
en,24,Guy Pearce,34,John Hillcoat,Action,Autonomous,AU
en,16,Aaron Eckhart,26,Angelo Pizzo,Drama,Paul Schiff Productions,US
en,5,Lisa Kudrow,4,Richard Benjamin,Comedy,Paramount Pictures,US
en,19,Christian Bale,81,Kurt Wimmer,Action,Dimension Films,US
zh,4,Jonathan Rhys Meyers,2,Roger Spottiswoode,Drama,Australian Film Finance Corporation,AU
en,16,Mark Wahlberg,19,James Gray,Drama,Miramax Films,US
en,10,Christopher Lloyd,10,Matthew Diamond,Family,,US
en,20,Angelina Jolie,51,Angelina Jolie,Drama,Plan B Entertainment,FR
ja,7,Anne Suzuki,9,Katsuhiro Ōtomo,Animation,Bandai Visual Company,JP
en,7,Gerard Butler,1,David Anspaugh,Drama,Bristol Bay Productions,US
en,13,Kirsten Dunst,3,Andrew Jarecki,Drama,The Weinstein Company,US
en,15,Jason Scott Lee,10,Kevin Reynolds,Adventure,Tig Productions,US
cn,10,Stephen Chow,8,Stephen Chow,Comedy,Columbia Pictures Film Production Asia,HK
fr,36,Christian Clavier,6,Jean-Marie Poiré,Comedy,Gaumont,FR
en,14,Brandon Routh,7,Kevin Munroe,Action,Hyde Park Films,US
en,16,Al Pacino,6,Daniel Algrant,Drama,,DE
en,12,Helen Mirren,19,Julie Taymor,Drama,Miramax Films,US
en,25,Ethan Hawke,44,Alejandro Amenábar,Horror,The Weinstein Company,CA
en,6,Sammo Hung,1,Daniel Lee,Action,Visualizer Film Productions,CN
en,15,Pierce Brosnan,19,Mike Barker,Crime,Icon Productions,CA
en,19,Jeremy Suarez,5,Wayne Thornley,Comedy,Industrial Development Corporation of South Africa,ZA
ta,24,Abhinay Vaddi,13,Gnana Rajasekaran,Drama,Camphor Cinema,IN
en,8,Melissa Leo,4,Tom Walsh,Animation,,US
en,14,Robert De Niro,4,Jonathan Jakubowicz,Drama,"Weinstein Company, The",PA
en,20,Pierce Brosnan,75,James McTeigue,Thriller,Nu Image Films,GB
en,19,Nicolas Cage,12,Scott Walker,Thriller,Grindstone Entertainment Group,US
en,12,Edward Norton,22,John Curran,Drama,Emotion Pictures,CA
de,42,Martina Gedeck,44,Uli Edel,Action,Nouvelles Éditions de Films (NEF),CZ
en,57,Kevin Costner,67,Kevin Costner,Adventure,Tig Productions,GB
en,45,Cameron Diaz,45,Jake Kasdan,Comedy,Columbia Pictures,US
en,12,Al Pacino,7,Harold Becker,Drama,Universal Pictures Corporation,US
en,67,Hilary Duff,31,Mark Rosman,Comedy,Gaylord Films,CA
en,19,David Arquette,81,Wes Craven,Crime,Woods Entertainment,US
en,25,Tony Shalhoub,139,Steve Beck,Horror,Columbia Pictures Corporation,CA
en,12,Jack Nicholson,17,Stanley Kubrick,Horror,Hawk Films,US
en,51,Michael J. Fox,40,Robert Zemeckis,Adventure,Universal Pictures,US
en,15,Geoffrey Rush,95,William Malone,Horror,Dark Castle Entertainment,US
en,6,Tyler Perry,2,Tyler Perry,Drama,Lions Gate Films,US
en,16,Erin O'Brien,7,Rob Hawk,Action,Cinestyle Media Group,US
en,20,Jason Bateman,19,Josh Gordon,Comedy,Mandate Pictures,US
en,10,Ashton Kutcher,30,Shawn Levy,Comedy,Twentieth Century Fox Film Corporation,DE
en,18,Dominic Cooper,50,Lee Tamahori,Drama,Corrino Media Corporation,NL
en,3,Alec Baldwin,1,Britt Allcroft,Animation,Destination Films,GB
en,39,Timothy Olyphant,76,Breck Eisner,Mystery,Penn Station Entertainment,US
ja,19,Rumi Hiiragi,34,Hayao Miyazaki,Fantasy,Studio Ghibli,JP
zh,12,Andy Lau,5,Alan Yuen,Action,Focus Films,HK
en,28,Mel Gibson,17,Roger Donaldson,Action,Dino De Laurentiis Company,US
en,35,Geoffrey Rush,67,Brian Percival,Drama,Studio Babelsberg,DE
en,11,Josh Zuckerman,33,Sean Anders,Comedy,"Summit Entertainment, LLC",US
en,15,Amy Adams,4,Anand Tucker,Romance,Universal Pictures,IE
en,26,Sophia Loren,4,Anthony Mann,Drama,Paramount Pictures,US
en,28,Topher Grace,45,Michael Dowse,Comedy,Imagine Entertainment,US
