id,title,original_language,overview,popularity,release_date,runtime,vote_average,vote_count,cast_num,cast_0_id,cast_0_name,cast_0_gender,cast_1_id,cast_1_name,cast_1_gender,cast_2_id,cast_2_name,cast_2_gender,cast_gender_na,cast_gender_f,cast_gender_m,crew_num,director_id,director_name,genre_0_id,genre_0_name,genre_1_id,genre_1_name,genre_2_id,genre_2_name,keyword_0_id,keyword_0_name,keyword_1_id,keyword_1_name,keyword_2_id,keyword_2_name,keyword_3_id,keyword_3_name,keyword_4_id,keyword_4_name,production_companies_num,production_company_0_id,production_company_0_name,production_company_1_id,production_company_1_name,production_countries_num,production_country_code,production_country_name,spoken_languages_num,spoken_language_code,spoken_language_name
11827,Heavy Metal,en,"A glowing orb terrorizes a young girl with a collection of stories of dark fantasy, eroticism and horror.",12.928269,1981-08-07,90.0,6.2,148,19,70615,Rodger Bumpass,2,61185,Jackie Burroughs,1,59196,Joe Flaherty,2,1,5,13,14,70616,Gerald Potterton,16,Animation,878,Science Fiction,,,391,flying car,444,taxi,5540,heavy metal,10471,cult favorite,11487,midnight movie,1,4952,Canadian Film Development Corporation (CFDC),,,1,CA,Canada,2,en,English
22820,Gentlemen Broncos,en,A teenager attends a fantasy writers' convention where he discovers his idea has been stolen by an established novelist.,3.193777,2009-09-30,89.0,6.2,51,9,11665,Michael Angarano,2,6807,Sam Rockwell,2,20128,Clive Revill,2,2,3,4,4,53925,Jared Hess,28,Action,35,Comedy,53,Thriller,1731,writing,3548,plagiarism,10183,independent film,12399,homeschooling,179430,aftercreditsstinger,0,,,,,1,US,United States of America,1,en,English
31174,Richard III,en,Shakespeare's Play transplanted into a 1930s setting.,5.107235,1995-12-29,104.0,6.9,49,18,1327,Ian McKellen,2,516,Annette Bening,1,388,Jim Broadbent,2,1,3,14,4,33315,Richard Loncraine,18,Drama,10752,War,,,392,england,497,shakespeare,1930,kidnapping,9826,murder,13084,king,2,871,British Screen,34237,Mayfair Entertainment International,2,GB,United Kingdom,1,en,English
244316,Into the Grizzly Maze,en,Two estranged brothers reunite at their childhood home in the Alaskan wild. They set out on a two-day hike and are stalked by an unrelenting grizzly bear.,10.073144000000001,2015-02-27,94.0,5.1,74,21,11006,James Marsden,2,11155,Thomas Jane,2,15555,Piper Perabo,1,8,3,10,34,2679,David Hackl,28,Action,27,Horror,53,Thriller,2522,grizzly bear,3593,wilderness,5774,forest,9880,alaska,10349,survival,3,3217,Purple Pictures,23596,Paul Schiff Productions,2,CA,Canada,1,en,English
37737,Kites,en,"In the harsh terrain of the Mexican desert, a mortally wounded man is left for dead in the heat of the desert sun. This is Jay. Once a street smart, carefree young guy. Now, a wanted man. As death looms, the only thing that keeps him alive is the quest to find the love of his life, Natasha. A woman betrothed to another man, but surely destined for Jay. A woman who comes into his life like a bolt of lightning and changes it forever.",4.807549,2010-05-21,131.0,6.0,40,20,78749,Hrithik Roshan,2,119817,Bárbara Mori,1,10510,Kabir Bedi,2,2,5,13,2,119819,Anurag Basu,18,Drama,28,Action,10749,Romance,,,,,,,,,,,1,51955,Bollywood Hollywood Production,,,1,IN,India,3,en,English
62215,Melancholia,da,Two sisters find their already strained relationship challenged as a mysterious new planet threatens to collide with Earth.,36.173598,2011-05-26,136.0,7.0,885,12,205,Kirsten Dunst,1,4273,Charlotte Gainsbourg,1,2628,Kiefer Sutherland,2,1,3,8,11,42,Lars von Trier,18,Drama,878,Science Fiction,,,11327,wedding reception,14755,power outage,14756,destruction of planet,14757,wedding toast,,,19,76,Zentropa Entertainments,118,Det Danske Filminstitut,4,DK,Denmark,1,en,English
66125,Red Dog,en,Based on the legendary true story of the Red Dog who united a disparate local community while roaming the Australian outback in search of his long lost master.,5.499412,2011-08-04,92.0,7.1,83,12,6164,Josh Lucas,1,19538,Rachael Taylor,1,33184,Rohan Nichol,2,4,3,5,21,110427,Kriv Stenders,18,Drama,35,Comedy,10751,Family,1228,1970s,2526,human animal relationship,5657,australia,9872,grief,11112,search,6,7584,Screen Australia,7887,Endymion Films,1,AU,Australia,2,en,English
132316,Jab Tak Hai Jaan,hi,"An ex-army man, leading a double life in London, must choose between his wife and muse.  Jab Tak Hai Jaan movie is a love triangle,and also marks the return of Yash Chopra as a director after eight years.  In Jab Tak Hai Jaan, Shahrukh Khan plays the character of Samar who is an angry, unforgiving, with loads of emotional baggage. His role will span two ages, one in his late twenties as a musician based in London and the other at an older age as an introverted, composed, dutiful army officer in Kashmir.  Katrina as Meera play as a seductress, an unattainable beauty. And Anushka as Akira who is 21 year old and works for Discovery Channel and makes documentaries.",5.900535,2012-11-13,176.0,7.3,66,14,35742,Shah Rukh Khan,2,81869,Katrina Kaif,1,81928,Anushka Sharma,1,8,3,3,8,35770,Yash Chopra,18,Drama,10749,Romance,,,10540,bollywood,155651,fall in love,,,,,,,1,1569,Yash Raj Films,,,1,IN,India,1,hi,हिन्दी
348,Alien,en,"During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.",94.184658,1979-05-25,117.0,7.9,4470,10,4139,Tom Skerritt,2,10205,Sigourney Weaver,1,5047,Veronica Cartwright,1,2,3,5,30,578,Ridley Scott,27,Horror,28,Action,53,Thriller,803,android,1825,countdown,1826,space marine,1828,space suit,1829,beheading,2,306,Twentieth Century Fox Film Corporation,19747,Brandywine Productions,2,US,United States of America,2,en,English
30497,The Texas Chain Saw Massacre,en,Five friends visiting their grandfather's house in the country are hunted and terrorized by a chain-saw wielding killer and his family of grave-robbing cannibals.,29.262427000000002,1974-10-01,83.0,7.2,590,17,27798,Marilyn Burns,1,122454,Allen Danziger,0,122455,Paul A. Partain,2,9,1,7,11,10051,Tobe Hooper,27,Horror,,,,,1420,gas station,1556,texas,4580,van,10292,gore,11487,midnight movie,2,12,New Line Cinema,1197,Vortex,1,US,United States of America,1,en,English
27586,The Runaways,en,"Joan Jett and Cherie Currie, two rebellious teenagers from Southern California, become the frontwomen for the Runaways -- the now-legendary group that paved the way for future generations of female rockers. Under the Svengalilike influence of impresario Kim Fowley, the band becomes a huge success.",17.611971,2010-03-19,106.0,6.3,254,18,501,Dakota Fanning,1,37917,Kristen Stewart,1,335,Michael Shannon,2,1,10,7,8,98521,Floria Sigismondi,18,Drama,10402,Music,,,515,women,1228,1970s,2416,publicity,5274,iron,6027,music,3,1246,River Road Entertainment,2648,Road Rebel,1,US,United States of America,1,en,English
14811,Fiddler on the Roof,en,"This lavishly produced and critically acclaimed screen adaptation of the international stage sensation tells the life-affirming story of Tevye (Topol), a poor milkman whose love, pride and faith help him face the oppression of turn-of-the-century Czarist Russia. Nominated for eight Academy Awards.",7.6239789999999985,1971-11-03,181.0,7.4,134,41,10501,Chaim Topol,2,129550,Norma Crane,1,112253,Leonard Frey,2,15,6,20,35,13563,Norman Jewison,18,Drama,10749,Romance,,,941,tradition,1566,dream,4344,musical,7329,pogrom,10707,mother daughter relationship,3,60,United Artists,10154,Cartier Productions,1,US,United States of America,3,en,English
660,Thunderball,en,A criminal organization has obtained two nuclear bombs and are asking for a 100 million pound ransom in the form of diamonds in seven days or they will use the weapons. The secret service sends James Bond to the Bahamas to once again save the world.,31.035999999999998,1965-12-16,130.0,6.5,562,19,738,Sean Connery,2,9919,Claudine Auger,1,9920,Adolfo Celi,2,0,6,13,16,9855,Terence Young,12,Adventure,28,Action,53,Thriller,90,paris,1196,florida,2533,fighter pilot,3179,sanatorium,3271,secret organization,2,7576,Eon Productions,8411,Metro-Goldwyn-Mayer (MGM),4,BS,Bahamas,2,en,English
68684,Detention,en,"As a killer named Cinderhella stalks the student body at the high school in Grizzly Lake, a group of co-eds band together to survive while they're all serving detention.",10.424596000000001,2011-03-16,93.0,5.7,129,35,553504,Shanley Caswell,1,27972,Josh Hutcherson,2,57192,Spencer Locke,1,16,7,12,21,66823,Joseph Kahn,27,Horror,35,Comedy,878,Science Fiction,6270,high school,9826,murder,12339,slasher,12416,horror spoof,,,1,21125,Detention Films,,,1,US,United States of America,1,en,English
40794,Loose Cannons,it,"Tommaso is the youngest son of the Cantones, a large, traditional southern Italian family operating a pasta-making business since the 1960s. On a trip home from Rome, where he studies literature and lives with his boyfriend, Tommaso decides to tell his parents the truth about himself. But when he is finally ready to come out in front of the entire family, his older brother Antonio ruins his plans.",7.720692,2010-02-12,110.0,7.0,118,16,124618,Nicole Grimaudo,1,59270,Riccardo Scamarcio,2,24288,Alessandro Preziosi,2,8,3,5,2,72197,Ferzan Ozpetek,35,Comedy,18,Drama,10749,Romance,,,,,,,,,,,1,2441,Fandango,,,1,IT,Italy,1,it,Italiano
9400,Set It Off,en,"Four black women, all of whom have suffered for lack of money and at the hands of the majority, undertake to rob banks. While initially successful, a policeman who was involved in shooting one of the women's brothers is on their trail. As the women add to the loot, their tastes and interests begin to change and their suspicions of each other increase on the way to a climactic robbery.",6.717994,1996-11-06,118.0,6.9,66,17,9575,Jada Pinkett Smith,1,15758,Queen Latifah,1,2535,Vivica A. Fox,1,5,5,7,10,37932,F. Gary Gray,18,Drama,28,Action,80,Crime,641,single parent,2492,bank robber,4813,last chance,12670,los angeles,,,1,12,New Line Cinema,,,1,US,United States of America,1,en,English
16162,The Best Man,en,"Harper, a writer who's about to explode into the mainstream leaves behind his girlfriend Robin and heads to New York City to serve as best man for his friend Lance's wedding. Once there, he reunites with the rest of his college circle.",3.9510410000000014,1999-10-22,120.0,6.8,38,8,9781,Nia Long,1,9779,Morris Chestnut,2,6195,Harold Perrineau,2,0,4,4,2,72024,Malcolm D. Lee,18,Drama,35,Comedy,,,,,,,,,,,,,2,33,Universal Pictures,4319,40 Acres & A Mule Filmworks,1,US,United States of America,1,en,English
10585,Child's Play,en,"A single mother gives her son a beloved doll for his birthday, only to discover that it is possessed with the soul of a serial killer.",27.600842999999998,1988-11-08,87.0,6.3,581,6,2022,Catherine Hicks,1,14541,Chris Sarandon,2,65683,Alex Vincent,2,0,2,4,9,64796,Tom Holland,27,Horror,53,Thriller,,,1419,gun,1421,birthday,3392,voodoo,4290,toy,6844,stalker,1,60,United Artists,,,1,US,United States of America,1,en,English
2359,Sicko,en,"Sicko is a Michael Moore documentary about the corrupt health care system in The United States who's main goal is to make profit even if it means losing peoples lives. ""The more people you deny health insurance the more money we make"" is the business model for health care providers in America.",14.098951999999999,2007-05-18,123.0,7.3,235,6,17087,Michael Moore,2,19011,George W. Bush,2,116341,Bill Clinton,2,1,1,4,23,17087,Michael Moore,99,Documentary,,,,,211,bureaucracy,279,usa,417,corruption,701,cuba,1279,medicine,1,308,The Weinstein Company,,,1,US,United States of America,4,en,English
238636,The Purge: Anarchy,en,"Three groups of people are trying to survive Purge Night, when their stories intertwine and are left stranded in The Purge trying to survive the chaos and violence that occurs.",82.975841,2014-07-17,104.0,6.6,1954,41,81685,Frank Grillo,2,37158,Carmen Ejogo,1,70303,Zach Gilford,2,6,13,22,64,53120,James DeMonaco,27,Horror,53,Thriller,,,992,bus,1376,assault rifle,1589,sniper,3544,machete,4565,dystopia,5,33,Universal Pictures,729,Why Not Productions,2,FR,France,1,en,English
10472,Down to You,en,"College coeds in New York City, Al, the son of a celebrity chef, and Imogen, a talented artist, become smitten the second they lay eyes on one another at a bar. However, the road to happiness is not a smooth one. Outside forces, including a predatory porn star who wants to lure Al into her bed, threaten to pull apart the young lovers before their romance has a chance to really flourish.",3.269459,2000-01-21,91.0,4.9,70,11,33260,Freddie Prinze Jr.,2,12041,Julia Stiles,1,11826,Selma Blair,1,1,5,5,6,65627,Kris Isacsson,35,Comedy,18,Drama,10751,Family,725,lovesickness,1605,new love,2038,love of one's life,3805,relocation,5756,man-woman relation,1,14,Miramax Films,,,1,US,United States of America,2,en,English
11282,Harold & Kumar Go to White Castle,en,"Sometimes, it takes a strange night to put everything else into focus. And that's exactly what happens to Harold and his roommate, Kumar, when they set out to get the best stoner fix money can buy: White Castle hamburgers. Both guys are at a crossroads, about to make major decisions that will affect the course of their lives. Yet they arrive at wisdom by accident as they drive around New Jersey in search of fast food.",18.514292,2004-05-30,88.0,6.6,693,16,68842,John Cho,2,53493,Kal Penn,2,21124,Paula Garcés,1,0,3,13,23,56591,Danny Leiner,35,Comedy,12,Adventure,,,380,brother brother relationship,587,amsterdam,1820,trip,7312,road trip,8224,cannabis,1,12,New Line Cinema,,,1,US,United States of America,2,en,English
6521,The Contender,en,"Political thriller about Laine Hanson's nomination and confirmation as Vice President. An allegation that she was involved in a sexual orgy at the age of 19 is leaked to the press. As pressure mounts on Laine, she's torn between fighting back or sticking to her principles and refusing to comment on the allegations.",7.029126,2000-10-13,126.0,6.7,60,11,64,Gary Oldman,2,11148,Joan Allen,1,1229,Jeff Bridges,2,0,3,8,10,21526,Rod Lurie,18,Drama,53,Thriller,,,6078,politics,9937,suspense,,,,,,,2,2108,Battleplan Productions,7293,DreamWorks Pictures,3,DE,Germany,1,en,English
14181,Boiler Room,en,"A college dropout gets a job as a broker for a suburban investment firm, which puts him on the fast track to success, but the job might not be as legitimate as it sounds.",11.233081,2000-02-18,118.0,6.5,201,13,1771,Giovanni Ribisi,2,12835,Vin Diesel,2,9781,Nia Long,1,1,3,9,35,24294,Ben Younger,80,Crime,18,Drama,53,Thriller,6118,finances,179018,stock broker,193889,investment firm,,,,,1,12,New Line Cinema,,,1,US,United States of America,2,en,English
1621,Trading Places,en,A snobbish investor and a wily street con-artist find their positions reversed as part of a bet by two callous millionaires.,34.022209000000004,1983-06-07,116.0,7.1,738,15,776,Eddie Murphy,2,707,Dan Aykroyd,2,8944,Jamie Lee Curtis,1,0,2,13,19,4610,John Landis,35,Comedy,,,,,5570,christmas tree,5626,from rags to riches,5628,broker,5642,beggar,7597,dollar,2,4,Paramount Pictures,11142,Cinema Group Ventures,1,US,United States of America,2,en,English
9656,Black Christmas,en,"An escaped maniac returns to his childhood home on Christmas Eve, which is now a sorority house, and begins to murder the sorority sisters one by one. A remake of the 1974 horror movie, Black Christmas (1974).",4.134327,2006-12-25,84.0,4.8,119,16,55775,Katie Cassidy,1,49961,Michelle Trachtenberg,1,58392,Kristen Cloke,1,1,12,3,7,58403,Glen Morgan,27,Horror,53,Thriller,,,65,holiday,2467,difficult childhood,3321,childhood memory,5707,childhood trauma,6259,psychopath,1,7405,Dimension Films,,,2,CA,Canada,2,en,English
16428,Breakin' All the Rules,en,"Inspired by his fiancée (who dumped him), a man publishes a break-up handbook for men, becoming a bestselling author in the process.",6.9047339999999995,2004-05-14,85.0,5.8,21,7,134,Jamie Foxx,2,9779,Morris Chestnut,2,18285,Jennifer Esposito,1,1,3,3,7,74063,Daniel Taplitz,35,Comedy,10749,Romance,,,160815,best selling author,,,,,,,,,2,3287,Screen Gems,5673,Breakup Productions,1,US,United States of America,1,en,English
10705,Henry V,en,Gritty adaption of William Shakespeare's play about the English King's bloody conquest of France.,4.641006,1989-10-05,137.0,7.4,71,30,11181,Kenneth Branagh,2,937,Derek Jacobi,2,8318,Brian Blessed,2,6,3,21,8,11181,Kenneth Branagh,10752,War,18,Drama,36,History,497,shakespeare,1701,hero,4152,kingdom,6091,war,10181,based on play,3,288,BBC Films,798,Samuel Goldwyn Company,1,GB,United Kingdom,2,en,English
